audit_id,entry_id,source_split,also_in_compressed,dataset,category,task,instruction,semantic_grounding_score,geometric_action_consistency_score,physics_feasibility_score,retrieval_utility_score,overall_quality_score,uncertainty,predicted_decision,human_semantic_grounding_score,human_geometric_action_consistency_score,human_physics_feasibility_score,human_retrieval_utility_score,human_overall_decision,adjudication_notes,provenance
audit_0326,s2p2e-rag-0007616,compressed,True,shapenet,bench,place,"place the bench at the target zone grasp, place, align",0.8983975648880005,0.9646047353744507,0.9992544054985046,0.9443401098251343,0.9517327547073364,0.0045540062710642815,accept,,,,,,,provisional_model_estimate
audit_0327,s2p2e-rag-0051757,compressed,True,shapenet,table,insert,"insert the table into the slot support, place, align",0.8523927927017212,0.9169719815254211,0.9998060464859009,0.8320297002792358,0.9015107154846191,0.002800119575113058,accept,,,,,,,provisional_model_estimate
audit_0328,s2p2e-rag-0050890,compressed,True,shapenet,table,pick,"pick the table support, place, align",0.8925812840461731,0.908316969871521,0.9996913075447083,0.8772625923156738,0.919289767742157,0.003110012738034129,accept,,,,,,,provisional_model_estimate
audit_0329,s2p2e-rag-0013585,compressed,True,shapenet,bottle,pick,"pick the bottle grasp, pour, upright",0.8990415334701538,0.9507349729537964,0.9994724988937378,0.9268604516983032,0.9447878003120422,0.0032042923849076033,accept,,,,,,,provisional_model_estimate
audit_0330,s2p2e-rag-0058000,compressed,True,shapenet,vase,pick,"pick the vase grasp, place, align",0.8959728479385376,0.9488258361816406,0.9994629621505737,0.8677266836166382,0.9287630915641785,0.0032339654862880707,accept,,,,,,,provisional_model_estimate
audit_0331,s2p2e-rag-0035911,compressed,True,shapenet,monitor,place,"place the monitor at the target zone grasp, place, align",0.8999404907226562,0.9366146326065063,0.9996271133422852,0.8317785263061523,0.9170169830322266,0.0027942522428929806,accept,,,,,,,provisional_model_estimate
audit_0332,s2p2e-rag-0059189,compressed,True,shapenet,vase,tool_use,"use the vase as a tool grasp, place, align",0.8750308752059937,0.9081223607063293,0.9995219111442566,0.8714590072631836,0.9141677618026733,0.0046697137877345085,accept,,,,,,,provisional_model_estimate
audit_0333,s2p2e-rag-0024942,compressed,True,shapenet,door,insert,"insert the door into the slot grasp, place, align",0.849603533744812,0.9045068025588989,0.9998191595077515,0.8535895347595215,0.9026345014572144,0.006242244970053434,accept,,,,,,,provisional_model_estimate
audit_0334,s2p2e-rag-0049379,compressed,True,shapenet,stairs,tool_use,"use the stairs as a tool grasp, place, align",0.8806264996528625,0.9083173871040344,0.9998518824577332,0.8919326066970825,0.9217475056648254,0.005229339934885502,accept,,,,,,,provisional_model_estimate
audit_0335,s2p2e-rag-0045642,compressed,True,shapenet,sofa,insert,"insert the sofa into the slot support, align, place",0.8559917211532593,0.9176540374755859,0.9998745918273926,0.8553406000137329,0.9077663421630859,0.003392644226551056,accept,,,,,,,provisional_model_estimate
audit_0336,s2p2e-rag-0013360,compressed,True,shapenet,bottle,pick,"pick the bottle grasp, pour, upright",0.8994064331054688,0.946759045124054,0.99927818775177,0.9282746315002441,0.9428718686103821,0.0031637034844607115,accept,,,,,,,provisional_model_estimate
audit_0337,s2p2e-rag-0033515,compressed,True,shapenet,mantel,pick,"pick the mantel grasp, place, align",0.8959195017814636,0.9551950693130493,0.9992373585700989,0.8848773837089539,0.9350396394729614,0.005937221460044384,accept,,,,,,,provisional_model_estimate
audit_0338,s2p2e-rag-0045280,compressed,True,shapenet,sofa,pick,"pick the sofa support, align, place",0.8967092633247375,0.9166780710220337,0.9995338320732117,0.9069035649299622,0.9293621182441711,0.003968686796724796,accept,,,,,,,provisional_model_estimate
audit_0339,s2p2e-rag-0068885,compressed,True,objaverse,objaverse_asset,pick,pick the objaverse asset graspable rigid object with unknown semantics,0.8992384076118469,0.952344536781311,0.9992116093635559,0.926293671131134,0.9441981315612793,0.0059293052181601524,accept,,,,,,,provisional_model_estimate
audit_0340,s2p2e-rag-0063471,compressed,True,shapenet,sofa,place,"place the sofa at the target zone support, align, place",0.8962824940681458,0.9538305997848511,0.9996334910392761,0.8765313029289246,0.9325156211853027,0.00179999228566885,accept,,,,,,,provisional_model_estimate
audit_0341,s2p2e-rag-0029424,compressed,True,shapenet,guitar,tool_use,"use the guitar as a tool grasp, place, align",0.8823994398117065,0.9196621775627136,0.9989730715751648,0.9577655792236328,0.9420261383056641,0.006475834641605616,accept,,,,,,,provisional_model_estimate
audit_0342,s2p2e-rag-0025029,compressed,True,shapenet,door,tool_use,"use the door as a tool grasp, place, align",0.8796242475509644,0.9153887033462524,0.9996886253356934,0.9078292846679688,0.9260729551315308,0.007131400052458048,accept,,,,,,,provisional_model_estimate
audit_0343,s2p2e-rag-0050737,compressed,True,shapenet,table,insert,"insert the table into the slot support, place, align",0.8607231378555298,0.9314991235733032,0.9998666644096375,0.8827720880508423,0.9203068614006042,0.003233022289350629,accept,,,,,,,provisional_model_estimate
audit_0344,s2p2e-rag-0009336,compressed,True,shapenet,bookshelf,place,"place the bookshelf at the target zone grasp, place, align",0.8956171274185181,0.9523276090621948,0.9995774030685425,0.8870068788528442,0.9331541061401367,0.002961518242955208,accept,,,,,,,provisional_model_estimate
audit_0345,s2p2e-rag-0000730,compressed,True,shapenet,airplane,pick,"pick the airplane grasp, place, align",0.8968560099601746,0.8940839767456055,0.9997247457504272,0.8751306533813477,0.9181336164474487,0.00209264038130641,accept,,,,,,,provisional_model_estimate
audit_0346,s2p2e-rag-0009970,compressed,True,shapenet,bookshelf,pick,"pick the bookshelf grasp, place, align",0.8961983919143677,0.9475435018539429,0.9995616674423218,0.8588500022888184,0.9263975024223328,0.002880791202187538,accept,,,,,,,provisional_model_estimate
audit_0347,s2p2e-rag-0006446,compressed,True,shapenet,bed,place,"place the bed at the target zone grasp, place, align",0.8917821645736694,0.9570973515510559,0.9995077252388,0.8166235685348511,0.915226936340332,0.005331682972609997,accept,,,,,,,provisional_model_estimate
audit_0348,s2p2e-rag-0012373,compressed,True,shapenet,bottle,pour,"pour using the bottle grasp, pour, upright",0.9165628552436829,0.91253262758255,0.9995150566101074,0.9341202974319458,0.939935564994812,0.006171494722366333,accept,,,,,,,provisional_model_estimate
audit_0349,s2p2e-rag-0067514,compressed,True,objaverse,objaverse_asset,tool_use,use the objaverse asset as a tool graspable rigid object with unknown semantics,0.879832923412323,0.8782603144645691,0.9995579719543457,0.9440539479255676,0.929989218711853,0.005125998519361019,accept,,,,,,,provisional_model_estimate
audit_0350,s2p2e-rag-0012043,compressed,True,shapenet,bottle,pour,"pour using the bottle grasp, pour, upright",0.7995871901512146,0.9228609204292297,0.9995749592781067,0.9365833401679993,0.913406491279602,0.01968270167708397,accept,,,,,,,provisional_model_estimate
audit_0351,s2p2e-rag-0011593,compressed,True,shapenet,bookshelf,pour,"pour using the bookshelf grasp, place, align",0.6545977592468262,0.8999714851379395,0.9998222589492798,0.8918323516845703,0.8642212748527527,0.012284854426980019,revise,,,,,,,provisional_model_estimate
audit_0352,s2p2e-rag-0002971,compressed,True,shapenet,airplane,place,"place the airplane at the target zone grasp, place, align",0.8953316807746887,0.9306398630142212,0.9996870160102844,0.8889213800430298,0.9282533526420593,0.0031868251971900463,accept,,,,,,,provisional_model_estimate
audit_0353,s2p2e-rag-0001885,compressed,True,shapenet,airplane,pick,"pick the airplane grasp, place, align",0.898067831993103,0.9471558332443237,0.9993826746940613,0.9435871839523315,0.9486309885978699,0.004265870898962021,accept,,,,,,,provisional_model_estimate
audit_0354,s2p2e-rag-0011338,compressed,True,shapenet,bookshelf,pour,"pour using the bookshelf grasp, place, align",0.6014605760574341,0.9198644757270813,0.9995526075363159,0.9113589525222778,0.8589054942131042,0.00871054083108902,revise,,,,,,,provisional_model_estimate
audit_0355,s2p2e-rag-0015186,compressed,True,shapenet,car,place,"place the car at the target zone grasp, place, align",0.8963605761528015,0.9467812776565552,0.9996060132980347,0.8985999822616577,0.9350778460502625,0.003488631220534444,accept,,,,,,,provisional_model_estimate
audit_0356,s2p2e-rag-0058200,compressed,True,shapenet,vase,pick,"pick the vase grasp, place, align",0.8956719636917114,0.9307740330696106,0.9996950030326843,0.8797844052314758,0.92619788646698,0.0028832482639700174,accept,,,,,,,provisional_model_estimate
audit_0357,s2p2e-rag-0028309,compressed,True,shapenet,glass_box,tool_use,"use the glass box as a tool grasp, place, align",0.8781377673149109,0.9076178669929504,0.9997845888137817,0.9113696217536926,0.9255813360214233,0.003598050680011511,accept,,,,,,,provisional_model_estimate
audit_0358,s2p2e-rag-0010965,compressed,True,shapenet,bookshelf,pick,"pick the bookshelf grasp, place, align",0.8947142362594604,0.9547993540763855,0.9995242953300476,0.9090426564216614,0.9398728609085083,0.004986979067325592,accept,,,,,,,provisional_model_estimate
audit_0359,s2p2e-rag-0012368,compressed,True,shapenet,bottle,pour,"pour using the bottle grasp, pour, upright",0.912619411945343,0.8886113166809082,0.9997254610061646,0.8764133453369141,0.9219877123832703,0.004210752435028553,accept,,,,,,,provisional_model_estimate
audit_0360,s2p2e-rag-0062907,compressed,True,shapenet,lamp,insert,"insert the lamp into the slot grasp, rotate, place",0.8523982763290405,0.918856143951416,0.9996374845504761,0.8821982145309448,0.9153615236282349,0.002863875590264797,accept,,,,,,,provisional_model_estimate
audit_0361,s2p2e-rag-0001246,compressed,True,shapenet,airplane,place,"place the airplane at the target zone grasp, place, align",0.8939836621284485,0.9251664876937866,0.9996858835220337,0.9005640149116516,0.930463433265686,0.0023982087150216103,accept,,,,,,,provisional_model_estimate
audit_0362,s2p2e-rag-0013655,compressed,True,shapenet,bottle,pick,"pick the bottle grasp, pour, upright",0.9004104733467102,0.950461208820343,0.9993874430656433,0.9219525456428528,0.9435110092163086,0.0015270760050043464,accept,,,,,,,provisional_model_estimate
audit_0363,s2p2e-rag-0048021,compressed,True,shapenet,sofa,place,"place the sofa at the target zone support, align, place",0.896091103553772,0.9328786134719849,0.9994643330574036,0.8658143281936646,0.9237926602363586,0.0034846109338104725,accept,,,,,,,provisional_model_estimate
audit_0364,s2p2e-rag-0065664,compressed,True,objaverse,objaverse_asset,tool_use,use the objaverse asset as a tool graspable rigid object with unknown semantics,0.8847406506538391,0.8847296833992004,0.999040961265564,0.9620712399482727,0.9351863861083984,0.00554885808378458,accept,,,,,,,provisional_model_estimate
audit_0365,s2p2e-rag-0030143,compressed,True,shapenet,keyboard,pour,"pour using the keyboard grasp, place, align",0.5316681265830994,0.9530650973320007,0.9995384216308594,0.8671165704727173,0.8434097170829773,0.00459898728877306,revise,,,,,,,provisional_model_estimate
audit_0366,s2p2e-rag-0058450,compressed,True,shapenet,vase,pick,"pick the vase grasp, place, align",0.8965972661972046,0.9380155801773071,0.9995914697647095,0.8600775599479675,0.924683690071106,0.004439718555659056,accept,,,,,,,provisional_model_estimate
audit_0367,s2p2e-rag-0051780,compressed,True,shapenet,table,pick,"pick the table support, place, align",0.8958851099014282,0.9261749982833862,0.9995254278182983,0.8942455053329468,0.9304542541503906,0.0031984702218323946,accept,,,,,,,provisional_model_estimate
audit_0368,s2p2e-rag-0055956,compressed,True,shapenet,tv_stand,place,"place the tv stand at the target zone grasp, place, align",0.8995938301086426,0.9537177085876465,0.9994372129440308,0.8987371325492859,0.9373646974563599,0.0028934574220329523,accept,,,,,,,provisional_model_estimate
audit_0369,s2p2e-rag-0062144,compressed,True,shapenet,bottle,tool_use,"use the bottle as a tool grasp, pour, upright",0.8822751045227051,0.9338054656982422,0.999661922454834,0.9153029322624207,0.9327747225761414,0.0035414299927651882,accept,,,,,,,provisional_model_estimate
audit_0370,s2p2e-rag-0065069,compressed,True,objaverse,objaverse_asset,tool_use,use the objaverse asset as a tool graspable rigid object with unknown semantics,0.8785902857780457,0.9201361536979675,0.9994627237319946,0.9409549832344055,0.9346522092819214,0.004211973398923874,accept,,,,,,,provisional_model_estimate
audit_0371,s2p2e-rag-0029930,compressed,True,shapenet,guitar,pick,"pick the guitar grasp, place, align",0.9011139869689941,0.9330723881721497,0.9989303350448608,0.9519413113594055,0.9489427804946899,0.0037601690273731947,accept,,,,,,,provisional_model_estimate
audit_0372,s2p2e-rag-0029463,compressed,True,shapenet,guitar,pour,"pour using the guitar grasp, place, align",0.5259679555892944,0.9570162892341614,0.9991699457168579,0.8865232467651367,0.8477836847305298,0.005647680722177029,revise,,,,,,,provisional_model_estimate
audit_0373,s2p2e-rag-0051476,compressed,True,shapenet,table,place,"place the table at the target zone support, place, align",0.89820796251297,0.9359307289123535,0.9995838403701782,0.8791196942329407,0.9293626546859741,0.00223434716463089,accept,,,,,,,provisional_model_estimate
audit_0374,s2p2e-rag-0026161,compressed,True,shapenet,dresser,place,"place the dresser at the target zone grasp, place, align",0.8993943929672241,0.9501446485519409,0.9994043111801147,0.8883819580078125,0.934986412525177,0.0031316217500716448,accept,,,,,,,provisional_model_estimate
audit_0375,s2p2e-rag-0005160,compressed,True,shapenet,bed,pick,"pick the bed grasp, place, align",0.8965311050415039,0.9215824007987976,0.9996856451034546,0.928989589214325,0.9377239346504211,0.0026408846024423838,accept,,,,,,,provisional_model_estimate
audit_0376,s2p2e-rag-0013546,compressed,True,shapenet,bottle,place,"place the bottle at the target zone grasp, pour, upright",0.8997780084609985,0.9683049917221069,0.9992284774780273,0.9434951543807983,0.9536322355270386,0.0030223338399082422,accept,,,,,,,provisional_model_estimate
audit_0377,s2p2e-rag-0048146,compressed,True,shapenet,sofa,place,"place the sofa at the target zone support, align, place",0.8987018465995789,0.9508317112922668,0.9995695352554321,0.9055070877075195,0.9399003982543945,0.0025471632834523916,accept,,,,,,,provisional_model_estimate
audit_0378,s2p2e-rag-0032976,compressed,True,shapenet,mantel,place,"place the mantel at the target zone grasp, place, align",0.8982393145561218,0.9556533694267273,0.9989885091781616,0.8833920359611511,0.9333797693252563,0.0033083446323871613,accept,,,,,,,provisional_model_estimate
audit_0379,s2p2e-rag-0050816,compressed,True,shapenet,table,place,"place the table at the target zone support, place, align",0.8965132832527161,0.9434581995010376,0.9994430541992188,0.849394679069519,0.9217903017997742,0.004073645919561386,accept,,,,,,,provisional_model_estimate
audit_0380,s2p2e-rag-0048556,compressed,True,shapenet,sofa,place,"place the sofa at the target zone support, align, place",0.8967658877372742,0.9413599967956543,0.9993089437484741,0.8775922656059265,0.9295042753219604,0.0031415694393217564,accept,,,,,,,provisional_model_estimate
audit_0381,s2p2e-rag-0015400,compressed,True,shapenet,car,pick,"pick the car grasp, place, align",0.8945282101631165,0.9019912481307983,0.9997923970222473,0.8782299160957336,0.9201217889785767,0.003940176218748093,accept,,,,,,,provisional_model_estimate
audit_0382,s2p2e-rag-0023950,compressed,True,shapenet,desk,pick,"pick the desk grasp, place, align",0.9016565084457397,0.9184187054634094,0.9996901750564575,0.9059746861457825,0.9321402311325073,0.0033849875908344984,accept,,,,,,,provisional_model_estimate
audit_0383,s2p2e-rag-0030600,compressed,True,shapenet,keyboard,pick,"pick the keyboard grasp, place, align",0.9001855850219727,0.9508584141731262,0.9988200068473816,0.9434497952461243,0.9483617544174194,0.006402796600013971,accept,,,,,,,provisional_model_estimate
audit_0384,s2p2e-rag-0006382,compressed,True,shapenet,bed,insert,"insert the bed into the slot grasp, place, align",0.8541538119316101,0.9353418350219727,0.9998409152030945,0.8528218269348145,0.9118934869766235,0.0034069479443132877,accept,,,,,,,provisional_model_estimate
audit_0385,s2p2e-rag-0008990,compressed,True,shapenet,bookshelf,pick,"pick the bookshelf grasp, place, align",0.898802638053894,0.9558010101318359,0.9996267557144165,0.9089635610580444,0.9406135678291321,0.0046578641049563885,accept,,,,,,,provisional_model_estimate
audit_0386,s2p2e-rag-0041058,compressed,True,shapenet,plant,pour,"pour using the plant grasp, place, align",0.6635790467262268,0.9155725240707397,0.9998590350151062,0.8555723428726196,0.8630102276802063,0.020259030163288116,revise,,,,,,,provisional_model_estimate
audit_0387,s2p2e-rag-0001981,compressed,True,shapenet,airplane,place,"place the airplane at the target zone grasp, place, align",0.8947736620903015,0.9173749685287476,0.9992985725402832,0.8550407290458679,0.9176865816116333,0.005039532668888569,accept,,,,,,,provisional_model_estimate
audit_0388,s2p2e-rag-0060776,compressed,True,shapenet,wardrobe,place,"place the wardrobe at the target zone grasp, place, align",0.9002916216850281,0.9527791142463684,0.9996734857559204,0.9063143730163574,0.9409320950508118,0.003492095973342657,accept,,,,,,,provisional_model_estimate
audit_0389,s2p2e-rag-0062130,compressed,True,shapenet,bottle,pick,"pick the bottle grasp, pour, upright",0.8983061909675598,0.9459165334701538,0.9995450973510742,0.932341456413269,0.9440692663192749,0.003043715376406908,accept,,,,,,,provisional_model_estimate
audit_0390,s2p2e-rag-0042382,compressed,True,shapenet,plant,insert,"insert the plant into the slot grasp, place, align",0.8495616912841797,0.934648871421814,0.9998052716255188,0.880373477935791,0.9157336354255676,0.004781855270266533,accept,,,,,,,provisional_model_estimate
audit_0391,s2p2e-rag-0063996,compressed,True,shapenet,vase,place,"place the vase at the target zone grasp, place, align",0.8940399289131165,0.9376036524772644,0.9993387460708618,0.8334500193595886,0.9161758422851562,0.002761533949524164,accept,,,,,,,provisional_model_estimate
audit_0392,s2p2e-rag-0052640,compressed,True,shapenet,tent,pick,"pick the tent grasp, place, align",0.8972282409667969,0.919903576374054,0.9996113777160645,0.8791486620903015,0.9257194399833679,0.004778268747031689,accept,,,,,,,provisional_model_estimate
audit_0393,s2p2e-rag-0051481,compressed,True,shapenet,table,place,"place the table at the target zone support, place, align",0.896978497505188,0.9331389665603638,0.999721348285675,0.8979533910751343,0.9338111877441406,0.0032401334028691053,accept,,,,,,,provisional_model_estimate
audit_0394,s2p2e-rag-0063445,compressed,True,shapenet,sofa,pick,"pick the sofa support, align, place",0.9006491899490356,0.9164166450500488,0.9997334480285645,0.9131349325180054,0.9343764185905457,0.005298295058310032,accept,,,,,,,provisional_model_estimate
audit_0395,s2p2e-rag-0017191,compressed,True,shapenet,chair,place,"place the chair at the target zone support, lift, align",0.8955059051513672,0.9538284540176392,0.9996461868286133,0.8558242917060852,0.9263292551040649,0.004130982793867588,accept,,,,,,,provisional_model_estimate
audit_0396,s2p2e-rag-0008786,compressed,True,shapenet,bookshelf,place,"place the bookshelf at the target zone grasp, place, align",0.8948167562484741,0.9499926567077637,0.9993416666984558,0.8246552348136902,0.9152529835700989,0.001600778428837657,accept,,,,,,,provisional_model_estimate
audit_0397,s2p2e-rag-0033139,compressed,True,shapenet,mantel,tool_use,"use the mantel as a tool grasp, place, align",0.8785521388053894,0.8947352170944214,0.9996505975723267,0.8989272117614746,0.9168106317520142,0.0057194894179701805,accept,,,,,,,provisional_model_estimate
audit_0398,s2p2e-rag-0049807,compressed,True,shapenet,stool,insert,"insert the stool into the slot grasp, place, align",0.854415774345398,0.9180787801742554,0.9995168447494507,0.8783966302871704,0.9116503000259399,0.002787733916193247,accept,,,,,,,provisional_model_estimate
audit_0399,s2p2e-rag-0068115,compressed,True,objaverse,objaverse_asset,pick,pick the objaverse asset graspable rigid object with unknown semantics,0.8970355987548828,0.9265734553337097,0.9996505975723267,0.8840015530586243,0.9273403882980347,0.0033886716701090336,accept,,,,,,,provisional_model_estimate
audit_0400,s2p2e-rag-0008530,compressed,True,shapenet,bookshelf,pick,"pick the bookshelf grasp, place, align",0.8981555104255676,0.9431570768356323,0.999340832233429,0.8338891267776489,0.9176236391067505,0.003548399778082967,accept,,,,,,,provisional_model_estimate
audit_0401,s2p2e-rag-0020648,compressed,True,shapenet,chair,pour,"pour using the chair support, lift, align",0.8461117744445801,0.8605378866195679,0.9998696446418762,0.705584704875946,0.8509176969528198,0.010155512019991875,revise,,,,,,,provisional_model_estimate
audit_0402,s2p2e-rag-0011551,compressed,True,shapenet,bookshelf,place,"place the bookshelf at the target zone grasp, place, align",0.8994476199150085,0.9596447944641113,0.9993127584457397,0.9174699783325195,0.9437215924263,0.0033986172638833523,accept,,,,,,,provisional_model_estimate
audit_0403,s2p2e-rag-0050590,compressed,True,shapenet,table,pick,"pick the table support, place, align",0.901098370552063,0.9393098950386047,0.9995719194412231,0.9209274053573608,0.9420292973518372,0.0027134595438838005,accept,,,,,,,provisional_model_estimate
audit_0404,s2p2e-rag-0011480,compressed,True,shapenet,bookshelf,pick,"pick the bookshelf grasp, place, align",0.8991215825080872,0.9508573412895203,0.9996759295463562,0.8501958847045898,0.9253858327865601,0.0028031852561980486,accept,,,,,,,provisional_model_estimate
audit_0405,s2p2e-rag-0029585,compressed,True,shapenet,guitar,pick,"pick the guitar grasp, place, align",0.897630512714386,0.96368807554245,0.9985120892524719,0.9634503126144409,0.9590291976928711,0.004846994299441576,accept,,,,,,,provisional_model_estimate
audit_0406,s2p2e-rag-0013124,compressed,True,shapenet,bottle,tool_use,"use the bottle as a tool grasp, pour, upright",0.8751069903373718,0.9104411005973816,0.999808132648468,0.8786323666572571,0.9160884022712708,0.004809633828699589,accept,,,,,,,provisional_model_estimate
audit_0407,s2p2e-rag-0042690,compressed,True,shapenet,radio,pick,"pick the radio grasp, place, align",0.8959768414497375,0.9387461543083191,0.9997002482414246,0.840682864189148,0.9194883108139038,0.0023804327938705683,accept,,,,,,,provisional_model_estimate
audit_0408,s2p2e-rag-0028783,compressed,True,shapenet,guitar,pour,"pour using the guitar grasp, place, align",0.5306363701820374,0.9528915286064148,0.9996700286865234,0.8766530156135559,0.8457592725753784,0.0074622733518481255,revise,,,,,,,provisional_model_estimate
audit_0409,s2p2e-rag-0011156,compressed,True,shapenet,bookshelf,place,"place the bookshelf at the target zone grasp, place, align",0.8955835103988647,0.9486897587776184,0.9994701147079468,0.8793083429336548,0.9326173663139343,0.004358776845037937,accept,,,,,,,provisional_model_estimate
audit_0410,s2p2e-rag-0009741,compressed,True,shapenet,bookshelf,place,"place the bookshelf at the target zone grasp, place, align",0.8975445628166199,0.9548385739326477,0.9996565580368042,0.8499313592910767,0.9264737963676453,0.0021746077109128237,accept,,,,,,,provisional_model_estimate
audit_0411,s2p2e-rag-0022856,compressed,True,shapenet,curtain,place,"place the curtain at the target zone grasp, place, align",0.8973680734634399,0.9617283940315247,0.9993688464164734,0.9494416117668152,0.9534473419189453,0.002997208619490266,accept,,,,,,,provisional_model_estimate
audit_0412,s2p2e-rag-0033141,compressed,True,shapenet,mantel,place,"place the mantel at the target zone grasp, place, align",0.8990990519523621,0.9653061628341675,0.9991165399551392,0.8759671449661255,0.9352389574050903,0.0034666634164750576,accept,,,,,,,provisional_model_estimate
audit_0413,s2p2e-rag-0046080,compressed,True,shapenet,sofa,pick,"pick the sofa support, align, place",0.8902761340141296,0.906733512878418,0.9997071027755737,0.8670088052749634,0.9150682687759399,0.005229421891272068,accept,,,,,,,provisional_model_estimate
audit_0414,s2p2e-rag-0011715,compressed,True,shapenet,bookshelf,pick,"pick the bookshelf grasp, place, align",0.8950923681259155,0.9505540728569031,0.999596118927002,0.8841922879219055,0.9334855079650879,0.001834095804952085,accept,,,,,,,provisional_model_estimate
audit_0415,s2p2e-rag-0045837,compressed,True,shapenet,sofa,insert,"insert the sofa into the slot support, align, place",0.8513091206550598,0.9194830060005188,0.9998849630355835,0.859268069267273,0.9085150957107544,0.0026108077727258205,accept,,,,,,,provisional_model_estimate
audit_0416,s2p2e-rag-0009461,compressed,True,shapenet,bookshelf,place,"place the bookshelf at the target zone grasp, place, align",0.8973263502120972,0.9623492956161499,0.9991922378540039,0.8942072987556458,0.9376336932182312,0.002103316131979227,accept,,,,,,,provisional_model_estimate
audit_0417,s2p2e-rag-0023476,compressed,True,shapenet,desk,place,"place the desk at the target zone grasp, place, align",0.8947141766548157,0.9537256360054016,0.9994385838508606,0.8354719281196594,0.9217277765274048,0.003515674266964197,accept,,,,,,,provisional_model_estimate
audit_0418,s2p2e-rag-0063675,compressed,True,shapenet,table,pick,"pick the table support, place, align",0.8964585065841675,0.922211766242981,0.9996585845947266,0.9173874855041504,0.9344239234924316,0.003754562931135297,accept,,,,,,,provisional_model_estimate
audit_0419,s2p2e-rag-0006391,compressed,True,shapenet,bed,place,"place the bed at the target zone grasp, place, align",0.8924023509025574,0.9631905555725098,0.9993581771850586,0.8556421399116516,0.9287952184677124,0.003531296504661441,accept,,,,,,,provisional_model_estimate
audit_0420,s2p2e-rag-0061971,compressed,True,shapenet,bookshelf,place,"place the bookshelf at the target zone grasp, place, align",0.8967819213867188,0.9587825536727905,0.9993866682052612,0.8857625722885132,0.9353252649307251,0.002265558810904622,accept,,,,,,,provisional_model_estimate
audit_0421,s2p2e-rag-0063496,compressed,True,shapenet,sofa,place,"place the sofa at the target zone support, align, place",0.8959342241287231,0.9426581263542175,0.9995452165603638,0.8779897689819336,0.929406464099884,0.0036734319292008877,accept,,,,,,,provisional_model_estimate
audit_0422,s2p2e-rag-0022665,compressed,True,shapenet,curtain,pick,"pick the curtain grasp, place, align",0.8997690081596375,0.9521672129631042,0.999038815498352,0.8960167169570923,0.9365015029907227,0.00597328320145607,accept,,,,,,,provisional_model_estimate
audit_0423,s2p2e-rag-0055051,compressed,True,shapenet,toilet,place,"place the toilet at the target zone grasp, place, align",0.8934444189071655,0.9352533221244812,0.9992891550064087,0.8451308012008667,0.9184182286262512,0.003832649439573288,accept,,,,,,,provisional_model_estimate
audit_0424,s2p2e-rag-0024142,compressed,True,shapenet,desk,insert,"insert the desk into the slot grasp, place, align",0.8502992391586304,0.9263256192207336,0.9997519254684448,0.8535829782485962,0.9080743789672852,0.004342074505984783,accept,,,,,,,provisional_model_estimate
audit_0425,s2p2e-rag-0024293,compressed,True,shapenet,desk,pour,"pour using the desk grasp, place, align",0.6053818464279175,0.9214798212051392,0.9998860359191895,0.8729833364486694,0.8513212203979492,0.01616942323744297,revise,,,,,,,provisional_model_estimate
audit_0426,s2p2e-rag-0048505,compressed,True,shapenet,sofa,pick,"pick the sofa support, align, place",0.8988809585571289,0.9137622117996216,0.999660849571228,0.8913148641586304,0.9262231588363647,0.004069176502525806,accept,,,,,,,provisional_model_estimate
audit_0427,s2p2e-rag-0015386,compressed,True,shapenet,car,place,"place the car at the target zone grasp, place, align",0.8993431329727173,0.9417473673820496,0.9996398687362671,0.8810097575187683,0.9309878349304199,0.002974544186145067,accept,,,,,,,provisional_model_estimate
audit_0428,s2p2e-rag-0028538,compressed,True,shapenet,glass_box,pour,"pour using the glass box grasp, place, align",0.774594783782959,0.9115842580795288,0.999843955039978,0.809726893901825,0.8724897503852844,0.019120806828141212,revise,,,,,,,provisional_model_estimate
audit_0429,s2p2e-rag-0035130,compressed,True,shapenet,monitor,pick,"pick the monitor grasp, place, align",0.8957630395889282,0.9145280718803406,0.9995907545089722,0.8464354276657104,0.9152153730392456,0.004074695985764265,accept,,,,,,,provisional_model_estimate
audit_0430,s2p2e-rag-0046524,compressed,True,shapenet,sofa,tool_use,"use the sofa as a tool support, align, place",0.8779968023300171,0.8900097012519836,0.999725341796875,0.8795406222343445,0.9128292798995972,0.0031090236734598875,accept,,,,,,,provisional_model_estimate
audit_0431,s2p2e-rag-0046776,compressed,True,shapenet,sofa,place,"place the sofa at the target zone support, align, place",0.89720219373703,0.9401912689208984,0.9997026324272156,0.9137632250785828,0.9377571940422058,0.0029436368495225906,accept,,,,,,,provisional_model_estimate
audit_0432,s2p2e-rag-0063660,compressed,True,shapenet,table,pick,"pick the table support, place, align",0.8964635729789734,0.9234442710876465,0.9996730089187622,0.8905914425849915,0.9267348051071167,0.004311655182391405,accept,,,,,,,provisional_model_estimate
audit_0433,s2p2e-rag-0017010,compressed,True,shapenet,chair,pick,"pick the chair support, lift, align",0.8965553045272827,0.9337466955184937,0.999627411365509,0.8434672355651855,0.9188963770866394,0.002601719694212079,accept,,,,,,,provisional_model_estimate
